seed,layer,accuracy,abs_euclidean_knn_loss,abs_geodesic_knn_loss,abs_distance_loss,abs_arc_r2_gain,abs_first_pc_gain,euclidean_knn,geodesic_knn,distance_corr,arc_r2,first_pc_variance,scheme_label
2,hidden_1,0.8686666666666667,0.1286666666666667,-0.019899999999999918,0.07040759300212773,-2.9119383535225474e-05,0.09604471921920776,0.8713333333333333,0.5166999999999999,0.9295924069978723,0.9987076425867075,0.6872597932815552,observed_y
2,hidden_2,0.8686666666666667,0.5001333333333333,0.12326666666666664,0.30229118269775346,-0.0005665289987765165,0.35058432817459106,0.4998666666666666,0.3735333333333334,0.6977088173022465,0.9981702329714662,0.9417994022369385,observed_y
2,hidden_3,0.8686666666666667,0.6886,0.2646666666666667,0.3284152528511868,-0.06453977019414958,0.23710060119628906,0.3114,0.23213333333333333,0.6715847471488132,0.9341969917760932,0.8283156752586365,observed_y
2,logits,0.8686666666666667,0.7130000000000001,0.28476666666666667,0.3342364536993824,-0.09697718161779978,0.2218683362007141,0.287,0.21203333333333335,0.6657635463006176,0.901759580352443,0.8130834102630615,observed_y
3,input,0.8613333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909666666666667,1.0,0.9988824500129572,0.6153087019920349,observed_y
3,hidden_1,0.8613333333333333,0.14639999999999997,-0.017799999999999983,0.09140977927886329,3.114528834835539e-08,0.10286027193069458,0.8536,0.5087666666666667,0.9085902207211367,0.9988824811582455,0.7181689739227295,observed_y
3,hidden_2,0.8613333333333333,0.5608666666666666,0.16403333333333342,0.30647996364868246,-0.0007933965566545575,0.28369784355163574,0.4391333333333334,0.3269333333333333,0.6935200363513175,0.9980890534563026,0.8990065455436707,observed_y
3,hidden_3,0.8613333333333333,0.7080666666666666,0.27623333333333333,0.3468290864192721,-0.16380875967611963,0.1196444034576416,0.2919333333333333,0.21473333333333336,0.6531709135807279,0.8350736903368375,0.7349531054496765,observed_y
3,logits,0.8613333333333333,0.7191,0.2842666666666667,0.39944269088958295,-0.34795411492938866,0.01940995454788208,0.28090000000000004,0.2067,0.600557309110417,0.6509283350835685,0.634718656539917,observed_y
4,input,0.885,0.0,0.0,0.0,0.0,0.0,1.0,0.5025666666666666,1.0,0.9988221684537607,0.6049712300300598,observed_y
4,hidden_1,0.885,0.15516666666666667,-0.021433333333333415,0.09212245948363862,-5.604730013986092e-06,0.10451793670654297,0.8448333333333333,0.524,0.9078775405163614,0.9988165637237467,0.7094891667366028,observed_y
4,hidden_2,0.885,0.5718666666666666,0.17209999999999992,0.3195928084213986,-0.0006194306097300206,0.2484830617904663,0.42813333333333337,0.3304666666666667,0.6804071915786014,0.9982027378440307,0.8534542918205261,observed_y
4,hidden_3,0.885,0.7458,0.31099999999999994,0.43055751302137446,-0.2933976772604233,0.013526499271392822,0.2542,0.1915666666666667,0.5694424869786255,0.7054244911933374,0.6184977293014526,observed_y
4,logits,0.885,0.7810666666666667,0.33583333333333326,0.6305058186274196,-0.4325634407499984,0.18593829870224,0.2189333333333333,0.16673333333333334,0.3694941813725804,0.5662587277037623,0.7909095287322998,observed_y
5,input,0.8983333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4928666666666666,1.0,0.9988845609795299,0.6008291840553284,observed_y
5,hidden_1,0.8983333333333333,0.09119999999999995,-0.014033333333333398,0.025611751937476335,5.8462867924102824e-05,-0.02233356237411499,0.9088,0.5069,0.9743882480625237,0.998943023847454,0.5784956216812134,observed_y
5,hidden_2,0.8983333333333333,0.489,0.11586666666666662,0.29584576846667243,-0.00011055276938887193,0.3119518756866455,0.511,0.377,0.7041542315333276,0.9987740082101411,0.9127810597419739,observed_y
5,hidden_3,0.8983333333333333,0.6946666666666667,0.26806666666666656,0.31892020435189283,-0.2306539696824138,0.23426181077957153,0.30533333333333335,0.22480000000000003,0.6810797956481072,0.7682305912971161,0.8350909948348999,observed_y
5,logits,0.8983333333333333,0.7336333333333334,0.29713333333333325,0.32197262079762656,-0.5513026039903207,0.22680020332336426,0.26636666666666664,0.19573333333333334,0.6780273792023734,0.4475819569892092,0.8276293873786926,observed_y
6,input,0.8823333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4981333333333334,1.0,0.9988391626704396,0.5751194953918457,observed_y
6,hidden_1,0.8823333333333333,0.1147999999999999,-0.015333333333333365,0.0537427913513886,1.3369409083141548e-06,0.07323622703552246,0.8852000000000001,0.5134666666666667,0.9462572086486114,0.9988404996113479,0.6483557224273682,observed_y
